x,y,value
3727.9069432251445,9490.336781747306,82
4630.80150629138,9734.513520169729,70
3431.917659579741,9248.928242155376,88
4651.625467472089,9408.909772385114,80
4099.277156201363,9404.213348658992,87
3464.167800526491,9133.853890829043,95
4061.6050580013857,9418.755982541272,51
4231.67841328699,8732.833914667288,76
4056.3061695822234,9261.56619052811,85
2960.288828528397,9364.705317414328,60
3381.8326005611907,9379.053187851472,96
3621.641870697873,9386.394341163772,67
3708.184473923602,9476.260964169098,50
4055.737237248964,9746.863823142194,84
3834.251688940252,9944.401601165424,84
3077.7290091185746,9182.260450675029,80
3935.500113976607,8905.54263640459,77
4050.694061115537,8986.12085797761,88
4025.296412439145,9263.541603501699,50
4285.791551250936,9331.182405190908,74
4162.362265748077,9122.145031000433,92
3974.9912280878434,8859.084731974215,87
3710.3183327443016,9279.082650362068,69
2914.9207217156295,9597.856374156148,52
3960.210298039918,9804.657797016944,51
3849.2450320551807,9228.431537545002,67
3881.1906070713117,9300.644153027444,93
3107.0269005634705,9043.793909675507,59
3204.8729182694938,9491.423478911775,54
4271.9776151400765,9082.928747003754,58
3725.6236115452975,9793.706970719762,51
4086.151537159937,8614.209818132107,83
3759.5603765388555,9327.328227872931,87
3760.279258221498,9657.696733695033,80
4214.543091461624,9599.060322260415,59
3487.3788243649383,10853.65989608941,99
3793.4615769441166,9682.043076383115,61
3514.2635441211037,9005.115765678156,85
3528.1530747574675,9459.410940554626,70
3590.8151267393055,8619.019897365935,98
3856.4680742904816,9466.843189450781,96
3506.0268776418866,9090.615035598783,55
4373.2792512603855,9964.838201879244,97
3298.097537363873,9232.372926801394,98
3651.9653663929457,9448.760106201538,52
3525.5356593365377,9189.36414339696,59
4468.890130650491,10376.568740025828,54
3843.6785767294123,9346.521681040207,95
4261.323458207942,10423.421585838763,75
3002.621001955139,9914.218945158296,70
3878.9263214082544,9748.176427766855,94
4190.2165862853435,9691.509637757921,75
3786.5431831113374,9704.041713207287,87
4278.141376006301,8543.306774426357,93
3486.756963423439,9367.701367023783,75
4450.074908566415,9929.722049691323,57
4894.850250283251,9482.694472362109,54
3563.9819082537956,8804.548140697374,64
3522.649927773239,9480.940838810428,65
4472.093427032476,10359.195822226908,50
4535.187261338981,10130.588921866522,65
3483.9711748969908,9476.141059416146,86
3535.3077799256967,9982.867702628206,52
3604.5088840433714,9323.889553915136,96
3073.1759329564866,8655.207270685803,80
3286.075215231526,9044.910070034384,62
3243.330805097591,10288.58744835326,65
3361.5024059215607,9370.14652318451,92
3728.0587447802345,9385.451074411652,70
3862.5085547418853,9357.223965961723,51
4520.651434880663,10459.211358885666,76
3246.2241681042296,10320.122521780193,87
4237.562387711917,10616.53318082323,75
3638.4067663608707,9427.620458899137,87
3720.6693336474086,9654.95530847271,95
4082.810934556927,8748.821789388767,74
3184.040177692476,10245.6102771583,60
3936.6060615656506,8923.253288465196,57
3828.627292580153,9615.530845980476,57
3991.6268204776998,8958.49180028274,82
3889.9855104275343,9212.709650729814,56
4973.051258429072,9088.511848574311,87
3426.531196347967,9203.205433761254,70
3479.9027109727162,9237.581712524672,57
3433.830925261243,9233.008666636624,70
3467.6626288934976,9923.810019989316,69
3426.707624820366,8954.711667567903,57
4339.909454027401,9617.413777606096,95
4455.653312468552,10116.12264025194,80
3460.028041598887,9250.544881842465,99
3329.2234019215107,9148.183618725361,78
3981.108966666827,9391.880751509038,97
3469.2896663331394,10097.005668279517,58
4061.8670973513804,9604.19687957584,64
3846.862698899275,9241.535916795363,79
2987.529130975009,9749.081389693181,75
4519.153789138656,8955.99698918095,59
4643.340025021386,9847.822819320636,78
3439.006843231432,9711.446717950046,65
3551.550408505633,9353.23882852972,85
3888.333883836078,9087.850164875546,69
3912.6295834671378,9063.802602957434,94
4074.6733248100404,9774.551732272117,86
4750.5034578568,10121.633315343694,71
3656.9275747266006,9188.489190584765,56
3346.252566204398,9736.336415874905,72
3055.7415744663613,8463.629554798128,90
3379.9361685026656,9214.834198770563,89
3728.8377020367266,9491.61359766371,78
4642.680120232519,9052.301355608246,65
3486.5955389555393,9038.889876704365,87
3857.2951642930743,9173.25328586472,77
3737.189740437249,9653.239428262348,97
4339.597825197667,9413.478554895975,87
5008.867401410436,8388.027447436676,80
3479.966802013465,8446.79298778163,63
3500.681467214514,9203.710475170574,82
4267.481627008161,9735.986357125938,58
4086.3469332867808,8133.390642736545,76
4668.754851341642,9257.277976023346,73
4037.365281136607,9244.019135840452,62
3565.7551430800954,10201.311953203385,75
4040.72860381978,9314.63215824273,78
4299.752978765079,9698.637556469626,98
4155.642279072307,9577.771634142893,92
3999.038204027274,8441.859824195562,77
4278.738533268202,9891.24667241503,77
4330.048983696462,9614.841316827305,57
4436.480683992389,9761.277383936456,72
4069.7561322684464,11470.261917317326,78
3661.842148315198,8465.086594349868,54
3818.7580316902863,10369.491388979717,91
4348.655671727804,9363.419304398984,56
3336.933352980007,9650.807516300667,91
3929.737842910076,9484.386941448542,85
3548.7317823099447,9295.02489740014,90
3759.773599941034,9222.226599979782,76
4384.627119777275,9671.897431885667,95
3840.9507224835766,8748.556215763323,51
3768.6194625516996,9882.432647860045,74
3065.4731179836654,9299.045861656536,58
4118.527971487236,8942.108394578983,76
4068.1432790441627,9282.136635101255,50
4827.028550126355,10135.717672530449,72
3591.5120709971247,9239.47552059105,59
3854.9763523055944,9686.369873203972,91
3870.093030329003,9141.664926241425,74
4534.127828355362,9886.103989060972,52
3697.753422280149,9849.896933494265,55
3884.911951358795,10431.447480747367,55
4049.3494433318947,9419.361091349554,51
3838.705750051804,9841.470466478115,67
3522.184381198361,9556.176833868634,72
3842.4461849227787,10155.078955030669,51
4282.217063403511,9147.726870294797,61
3232.143538768095,9879.645720537803,71
3811.886025547063,9409.79441604082,86
3395.3407810040385,9475.048975544913,69
4342.924502936046,9553.01930632335,88
2983.807736081738,9633.263262312501,73
3465.940264837831,9449.028542538183,97
3934.0071260058858,9614.499655684425,69
4528.163203090795,10296.202092880254,50
3712.526057937131,9999.867906906771,50
3467.801425127026,9941.72036034761,66
4685.97972319392,9279.373301087227,50
3021.394238265503,9062.522649985,94
2645.998210163584,9984.793343218038,79
3965.4084135002913,9945.166460364058,90
3494.3740762973193,10243.478401974653,96
3234.7847799082683,9205.152751114547,52
4099.579412123302,9392.368736418988,95
3867.3015453592243,8687.400982836445,60
3463.361873105261,9310.907511068726,73
3105.248989138178,10005.428319388886,71
4181.629852613697,9273.895374485062,93
4070.5017774529556,9827.382961699574,94
3695.8132565839337,9411.891511100257,75
4668.719686497458,9669.171578209942,62
3210.3588053105486,8933.297369191328,50
2982.638603011256,9549.747788916113,73
3399.447153533003,8011.575078648801,59
3722.608180295876,9413.69498501817,84
3867.070913134971,8691.906442241592,73
3624.78315954546,10110.14032237257,77
3921.4288867307737,9895.846740481418,85
3119.631476378403,9740.478555082203,65
4467.2834905102545,10267.646177678853,89
3704.3255992773406,9032.684803686743,65
4304.049104267689,10380.824663056941,66
3916.763861662477,9973.238846229355,64
3973.777798050517,9388.865420489688,65
4030.284828589727,10074.953137690634,64
3969.2554684822826,8953.996307893345,83
4066.762568407397,9094.885983335325,60
4409.977453539841,9202.848202479312,50
3843.66177332436,9242.654210067154,64
4099.903067267881,8978.864242719035,75
3700.533341330012,10118.684597646825,53
4465.459796198362,9377.715863914247,92
3407.2050374439905,9683.395548277602,54
4645.871404929033,9221.967380892322,84
3725.3222131514535,8596.841413824903,62
3030.013637414601,9642.171743294874,59
3809.4533959290197,8551.015576389274,60
3404.8753597361847,9472.826041056427,67
4165.722962967987,8822.985544682757,83
3419.08919882243,10500.781063714567,88
3522.309471866235,9962.824425186524,90
2800.6308230008594,9560.019959734902,91
3519.248028849087,10138.996402926496,99
2533.4615251591467,9083.985075366294,72
2953.4497767307635,9778.882753434209,56
4125.608516545773,9607.04828095852,88
4138.301267799041,9639.153104765997,52
3958.1299693661076,10143.319814152546,61
3261.9131169090188,9873.389115489063,56
3721.545510402635,9651.504895511674,98
3743.5999189283407,8679.699345985015,75
3166.2188438773537,9027.11991645943,82
4497.1003393572,9445.7885973013,86
4184.082333761461,9553.829251237488,97
3634.919101558793,8942.0412017622,64
3758.8441079708905,10712.981401888374,51
3849.5925924474013,10265.340091725948,90
2724.5337542614798,9808.202224295404,56
3621.8124972133264,9543.161494741034,81
3404.4090644747257,9401.038579148586,53
3244.5911835261672,9031.183834088044,69
3604.8510420306475,9545.883323358594,99
4644.244451898387,9636.019334170538,85
4065.82261910713,8886.26277635835,81
3459.811693582227,9674.23127272161,77
4031.692579151704,9429.513539686788,62
4445.0789067666265,8553.239285160467,50
4207.71802993001,9076.950558709412,84
3775.2163734337123,9300.34029738834,97
3421.932799620838,10450.986892769257,79
4094.51284528042,9785.419626366041,85
3942.1438811845,8839.402279549216,74
4192.997798487491,9750.16120880798,65
4062.98708931461,8733.49106962998,68
4270.177546133293,10048.488591042698,50
3477.783582693341,9271.580738190223,54
4404.0982212907875,9460.324969729576,71
3844.2009908198247,10170.041387870257,73
4783.031624786257,8863.561279807038,92
3400.807279428841,8808.583971542666,94
4613.38309005625,9215.34340092616,86
3844.356580204949,10026.33248960882,85
3419.692186666401,8747.470026360741,85
3503.458271446464,8091.065265043878,53
3585.227534376465,9281.563634894663,85
3957.4841616745834,9783.013464054622,67
4006.8189324913747,10107.273938968578,99
3458.5511865043354,9275.562383056462,65
3733.2238923431337,9301.429760541161,90
4816.536367779557,10084.093431227036,67
4609.172773523981,8572.272214251452,71
3963.5630233106413,9312.882676507657,51
3764.4029275577254,9602.355009061692,70
3805.4168518327556,9731.752424741679,85
4052.1601748388334,9252.23971750372,93
3234.0049058744225,9524.363569952082,88
3616.7129197619524,8262.979387392668,96
2911.1091515348303,9178.018857932238,88
3945.0127497762646,9733.897420376396,78
4068.9991583249957,9015.996046971823,75
3503.807957323938,9536.635174893961,70
4532.394570118641,9730.579314500512,66
3132.5183569724545,9335.86846367028,65
3013.2137483687147,9592.374949597448,80
3857.627097753611,9025.776781456856,58
4268.9503397797025,9403.837424251138,80
4587.365034202559,9812.251148893773,63
3515.959057039155,9585.629544583378,98
4284.741605189273,9213.877429317194,86
3726.1469537232715,9619.251266244559,51
3659.0875385032155,9864.447959417472,97
4187.231157216961,8482.172424810424,95
4071.562627680335,10086.68009657711,63
2957.2051099815003,9339.015694758626,82
4483.6713633365725,9719.888030719278,84
4435.446865547351,10105.766525921776,88
3432.6198377188603,8821.30621548393,96
3943.3029551923296,9152.42256288539,69
3992.4162816149947,9362.868716161309,51
3875.7380713855787,9115.266303536948,90
3470.248611550915,10374.611352017566,68
3409.5895045045995,9078.757017185766,86
3732.6241529779027,9229.369674355728,67
4331.765698103307,9609.33757990065,65
4017.201265770841,8906.068301061117,53
3560.0940224305723,9309.30270822103,61
4131.250543797797,9665.86969472425,78
2321.1298781585874,9340.712861907907,56
4319.784038659677,9460.449634649189,63
2875.5442990845754,9242.477007874977,61
3564.180717772059,8749.907909508778,84
3185.566241160553,9667.93966976878,54
3098.060450613172,10384.609599922784,66
4325.814582162885,9516.343879490882,91
3511.5505878176796,9619.775122722936,81
3918.653129338983,9853.504441657591,59
3721.940899034033,8872.477815825812,92
3983.921602085186,10358.400393163965,66
3783.812134003753,9608.307462310562,54
3103.9050763793402,10323.071513643717,94
4243.534598197195,9140.626566337167,91
3498.5228968929687,10416.174025378074,58
2967.11023914375,9894.720811116553,98
3531.3436079906687,9783.66310702534,82
4495.78108379078,9624.155291275736,85
4170.5120595303715,9382.878755061938,85
3571.0751212696955,10107.408893336098,67
3570.7723363144105,9577.322999023185,58
3584.583662864934,8523.608212305586,78
4783.775180254046,8948.549833245661,99
3936.368914589402,9414.220188002788,63
3960.42201206916,9662.14255568194,74
4260.542915489546,9478.848819649214,64
3864.795767986882,10116.628458995994,55
3615.8801155632736,8531.59213207985,91
3647.226263931136,9578.937032351741,78
3709.600558766593,8598.153451405586,64
3726.7900702187044,9886.999211841247,78
4109.215960292115,9459.91370687816,53
3771.374131377275,9716.948050111221,67
4111.721227081414,9075.201583804279,99
3705.042898419334,10146.875529928038,98
3784.7187836316702,10028.005396128588,93
2746.3008462075713,9798.915215605106,88
4203.565025824866,9442.384440667442,65
3918.6454264226213,9797.071706746729,60
4244.406243403451,9153.696780105487,63
2297.2734993767804,9934.920893609518,52
4789.588540863989,10331.883511261123,99
3675.606374396038,10042.448344088756,91
4299.492596842383,9142.341829195457,87
3225.4482249108596,9687.851722735713,94
4051.78814100491,8860.572292219838,91
3218.6934068867968,9793.338219687,67
3433.5167081257223,9732.444770530432,69
4702.416865407018,8572.23489433308,97
3650.0599880919517,8926.25114214298,74
3854.1176250634867,9365.573615727279,87
4180.435053818002,9356.71319052875,62
3993.2421324599272,8902.404596389759,53
3820.610641045413,9701.632428775254,63
3927.8816897067377,9632.879868569418,82
4947.108981092762,9410.008498109903,77
3716.5917899568326,9129.24731401998,86
3845.950711831109,10031.496627307444,57
4270.728386477431,10334.84662064331,93
4298.164154952617,9265.362322175893,83
4338.9163412538155,9201.059605521752,93
4064.7662994882176,9752.74689680516,54
3173.8987321083832,9328.12837422567,54
4562.116954624173,9437.444463767544,80
3172.228491964281,9876.969639961499,94
3896.718921093142,8552.465020345515,58
3368.2632634639463,10166.294226525497,91
3713.3320151771286,9543.483326263833,81
3909.7823936253653,9301.396491818072,82
3906.079796198762,9462.525986988438,52
3956.3615655912677,9488.357741609421,79
4552.256823002948,8641.542412376699,99
3972.168339230615,10254.61217782578,61
3623.322870828301,9527.805880234471,78
4227.444772617804,9728.644129322849,52
4340.136432935946,9982.917949386183,75
3131.597280905129,8996.561835319011,79
4044.101223398554,9743.879013616777,58
4095.9875596290744,9373.322518649766,75
3596.619436793629,9930.528451707409,51
4433.254595129435,8443.529353923415,52
3670.3733949573616,9457.595913978528,95
3808.1894152093964,9205.732736207181,53
3658.8652763316904,9723.27453941624,74
3753.190712264359,9742.165157783264,62
3197.2636450260243,9153.330116688148,88
3025.375747176478,9151.056132011141,93
4542.653720086111,9451.810379820497,84
3321.9205143144613,9058.821950441557,72
3249.7050137454717,9928.134911825226,58
2668.7061316717677,9322.539463875439,51
